"","HarvestDate","Cover","Crop","WaterTreat","NitroTreat","Block","radn","RadInt","RadIntSum"
"2004",2013-01-27,0.710600316754254,"Maize","Dryland","Low N","4",31.6,22.4549700094344,736.783258683303
"2005",2013-01-27,0.617122463289838,"Maize","Dryland","Median N","2",31.6,19.5010698399589,731.519538624864
"2006",2013-01-27,0.847676646970525,"Maize","Dryland","High N","4",31.6,26.7865820442686,884.529797921089
"2007",2013-01-27,0.634071779611542,"Maize","Dryland","Median N","1",31.6,20.0366682357247,700.374313957095
"2008",2013-01-27,0.921989643009844,"Maize","Irrigated","Low N","1",31.6,29.1348727191111,938.38364575292
"2009",2013-01-27,0.587718834884471,"Maize","Dryland","Low N","2",31.6,18.5719151823493,648.056088079194
"2010",2013-01-27,0.91438028820524,"Maize","Irrigated","High N","1",31.6,28.8944171072856,888.945738241916
"2011",2013-01-27,0.970204311147407,"Maize","Irrigated","Median N","1",31.6,30.6584562322581,972.53902804058
"2012",2013-01-27,0.949874558582928,"Maize","Irrigated","High N","2",31.6,30.0160360512205,965.025935712643
"2013",2013-01-27,0.909272659839915,"Maize","Irrigated","Low N","2",31.6,28.7330160509413,919.776592602742
"2014",2013-01-27,0.741807833572584,"Maize","Dryland","Median N","3",31.6,23.4411275408937,814.458696582743
"2015",2013-01-27,0.806764429896391,"Maize","Dryland","Median N","4",31.6,25.493755984726,872.279819248581
"2016",2013-01-27,0.960413938287778,"Maize","Irrigated","High N","4",31.6,30.3490804498938,955.813750201724
"2017",2013-01-28,0.955136986363692,"Maize","Irrigated","Median N","3",32.1,30.6598972622745,966.484545302369
"2018",2013-01-28,0.926180168811778,"Maize","Irrigated","Low N","1",32.1,29.7303834188581,968.114029171778
"2019",2013-01-28,0.710987343079047,"Maize","Dryland","Low N","4",32.1,22.8226937128374,759.60595239614
"2020",2013-01-28,0.948033631672311,"Maize","Irrigated","Median N","4",32.1,30.4318795766812,950.262724378567
"2021",2013-01-28,0.759314979412402,"Maize","Dryland","High N","3",32.1,24.3740108391381,830.376436706732
"2022",2013-01-28,0.910516635799969,"Maize","Irrigated","Low N","4",32.1,29.227584009179,904.62372816556
"2023",2013-01-28,0.633644220400429,"Maize","Dryland","Median N","1",32.1,20.3399794748538,720.714293431949
"2024",2013-01-28,0.790773629583868,"Maize","Dryland","Low N","3",32.1,25.3838335096422,834.394061466889
"2025",2013-01-28,0.80645298024018,"Maize","Dryland","Median N","4",32.1,25.8871406657098,898.166959914291
"2026",2013-01-28,0.954183152365892,"Maize","Irrigated","High N","2",32.1,30.6292791909451,995.655214903588
"2027",2013-01-28,0.913882191163485,"Maize","Irrigated","Low N","2",32.1,29.3356183363479,949.11221093909
"2028",2013-01-28,0.657873848104084,"Maize","Dryland","Low N","1",32.1,21.1177505241411,773.241536206076
"2029",2013-01-28,0.980076312060512,"Maize","Irrigated","High N","3",32.1,31.4604496171424,1023.1792169137
"2030",2013-01-28,0.675054878424029,"Maize","Dryland","High N","2",32.1,21.6692615974113,751.833244609425
"2031",2013-01-28,0.920660510413356,"Maize","Irrigated","High N","1",32.1,29.5532023842687,918.498940626184
"2032",2013-01-28,0.615279340223608,"Maize","Dryland","Median N","2",32.1,19.7504668211778,751.270005446042
"2033",2013-01-28,0.58766916226868,"Maize","Dryland","Low N","2",32.1,18.8641801088246,666.920268188019
"2034",2013-01-28,0.964476071617503,"Maize","Irrigated","High N","4",32.1,30.9596818989219,986.773432100645
"2035",2013-01-28,0.6650277785262,"Maize","Dryland","High N","1",32.1,21.347391690691,738.887612942843
"2036",2013-01-28,0.849456619332798,"Maize","Dryland","High N","4",32.1,27.2675574805828,911.797355401672
"2037",2013-01-28,0.740231060889543,"Maize","Dryland","Median N","3",32.1,23.7614170545543,838.220113637298
"2038",2013-01-28,0.940411982731475,"Maize","Irrigated","Median N","2",32.1,30.1872246456803,953.938761139478
"2039",2013-01-28,0.906151508792057,"Maize","Irrigated","Low N","3",32.1,29.087463432225,920.083497183957
"2040",2013-01-28,0.974599329606117,"Maize","Irrigated","Median N","1",32.1,31.2846384803564,1003.82366652094
"2041",2013-01-29,0.916471225340991,"Maize","Irrigated","Low N","4",30.8,28.2273137405025,932.851041906062
"2042",2013-01-29,0.930370694613711,"Maize","Irrigated","Low N","1",30.8,28.6554173941023,996.76944656588
"2043",2013-01-29,0.958491746148856,"Maize","Irrigated","High N","2",30.8,29.5215457813848,1025.17676068497
"2044",2013-01-29,0.984544889079221,"Maize","Irrigated","High N","3",30.8,30.32398258364,1053.50319949734
"2045",2013-01-29,0.968538204947229,"Maize","Irrigated","High N","4",30.8,29.8309767123747,1016.60440881302
"2046",2013-01-29,0.760673559858001,"Maize","Dryland","High N","3",30.8,23.4287456436264,853.805182350358
"2047",2013-01-29,0.676472402859816,"Maize","Dryland","High N","2",30.8,20.8353500080823,772.668594617507
"2048",2013-01-29,0.587619489652889,"Maize","Dryland","Low N","2",30.8,18.098680281309,685.018948469328
"2049",2013-01-29,0.633216661189316,"Maize","Dryland","Median N","1",30.8,19.5030731646309,740.21736659658
"2050",2013-01-29,0.851236591695071,"Maize","Dryland","High N","4",30.8,26.2180870242082,938.01544242588
"2051",2013-01-29,0.793737091910571,"Maize","Dryland","Low N","3",30.8,24.4471024308456,858.841163897734
"2052",2013-01-29,0.738654288206502,"Maize","Dryland","Median N","3",30.8,22.7505520767603,860.970665714058
"2053",2013-01-29,0.918491722487055,"Maize","Irrigated","Low N","2",30.8,28.2895450526013,977.401755991691
"2054",2013-01-29,0.953208488386368,"Maize","Irrigated","Median N","4",30.8,29.3588214423001,979.621545820867
"2055",2013-01-29,0.613436217157378,"Maize","Dryland","Median N","2",30.8,18.8938354884472,770.163840934489
"2056",2013-01-29,0.711374369403841,"Maize","Dryland","Low N","4",30.8,21.9103305776383,781.516282973778
"2057",2013-01-29,0.926940732621472,"Maize","Irrigated","High N","1",30.8,28.5497745647413,947.048715190926
"2058",2013-01-29,0.806141530583969,"Maize","Dryland","Median N","4",30.8,24.8291591419862,922.996119056278
"2059",2013-01-29,0.960098210475109,"Maize","Irrigated","Median N","3",30.8,29.5710248826334,996.055570185002
"2060",2013-01-29,0.65658987289683,"Maize","Dryland","Low N","1",30.8,20.2229680852224,793.464504291298
"2061",2013-01-29,0.910570475965649,"Maize","Irrigated","Low N","3",30.8,28.045570659742,948.129067843699
"2062",2013-01-29,0.978994348064826,"Maize","Irrigated","Median N","1",30.8,30.1530259203966,1033.97669244133
"2063",2013-01-29,0.663564759555475,"Maize","Dryland","High N","1",30.8,20.4377945943086,759.325407537152
"2064",2013-01-29,0.945414778814659,"Maize","Irrigated","Median N","2",30.8,29.1187751874915,983.057536326969
"2065",2013-01-30,0.796700554237274,"Maize","Dryland","Low N","3",23.8,18.9614731908471,877.802637088581
"2066",2013-01-30,0.853016564057343,"Maize","Dryland","High N","4",23.8,20.3017942245648,958.317236650445
"2067",2013-01-30,0.922425814882012,"Maize","Irrigated","Low N","4",23.8,21.9537343941919,954.804776300254
"2068",2013-01-30,0.934561220415645,"Maize","Irrigated","Low N","1",23.8,22.2425570458924,1019.01200361177
"2069",2013-01-30,0.958383345100425,"Maize","Irrigated","Median N","4",23.8,22.8095236133901,1002.43106943426
"2070",2013-01-30,0.587569817037098,"Maize","Dryland","Low N","2",23.8,13.9841616454829,699.003110114811
"2071",2013-01-30,0.923101253810625,"Maize","Irrigated","Low N","2",23.8,21.9698098406929,999.371565832384
"2072",2013-01-30,0.989013466097929,"Maize","Irrigated","High N","3",23.8,23.5385204931307,1077.04171999047
"2073",2013-01-30,0.73707751552346,"Maize","Dryland","Median N","3",23.8,17.5424448694584,878.513110583516
"2074",2013-01-30,0.972600338276955,"Maize","Irrigated","High N","4",23.8,23.1478880509915,1039.75229686401
"2075",2013-01-30,0.655305897689575,"Maize","Dryland","Low N","1",23.8,15.5962803650119,809.06078465631
"2076",2013-01-30,0.805830080927758,"Maize","Dryland","Median N","4",23.8,19.1787559260806,942.174874982358
"2077",2013-01-30,0.632789101978203,"Maize","Dryland","Median N","1",23.8,15.0603806270812,755.277747223661
"2078",2013-01-30,0.965059434586525,"Maize","Irrigated","Median N","3",23.8,22.9684145431593,1019.02398472816
"2079",2013-01-30,0.611593094091148,"Maize","Dryland","Median N","2",23.8,14.5559156393693,784.719756573858
"2080",2013-01-30,0.914989443139241,"Maize","Irrigated","Low N","3",23.8,21.7767487467139,969.905816590413
"2081",2013-01-30,0.96280033993182,"Maize","Irrigated","High N","2",23.8,22.9146480903773,1048.09140877535
"2082",2013-01-30,0.662101740584751,"Maize","Dryland","High N","1",23.8,15.7580214259171,775.083428963069
"2083",2013-01-30,0.933220954829588,"Maize","Irrigated","High N","1",23.8,22.2106587249442,969.25937391587
"2084",2013-01-30,0.983389366523535,"Maize","Irrigated","Median N","1",23.8,23.4046669232601,1057.38135936459
"2085",2013-01-30,0.762032140303599,"Maize","Dryland","High N","3",23.8,18.1363649392257,871.941547289584
"2086",2013-01-30,0.711761395728635,"Maize","Dryland","Low N","4",23.8,16.9399212183415,798.45620419212
"2087",2013-01-30,0.950417574897842,"Maize","Irrigated","Median N","2",23.8,22.6199382825686,1005.67747460954
"2088",2013-01-30,0.677889927295604,"Maize","Dryland","High N","2",23.8,16.1337802696354,788.802374887142
"2089",2013-01-31,0.939501177037705,"Maize","Irrigated","High N","1",30.7,28.8426861350575,998.102060050927
"2090",2013-01-31,0.609749971024918,"Maize","Dryland","Median N","2",30.7,18.719324110465,803.439080684323
"2091",2013-01-31,0.97666247160668,"Maize","Irrigated","High N","4",30.7,29.9835378783251,1069.73583474234
"2092",2013-01-31,0.799664016563977,"Maize","Dryland","Low N","3",30.7,24.5496853085141,902.352322397096
"2093",2013-01-31,0.919408410312833,"Maize","Irrigated","Low N","3",30.7,28.225838196604,998.131654787017
"2094",2013-01-31,0.654021922482321,"Maize","Dryland","Low N","1",30.7,20.0784730202073,829.139257676517
"2095",2013-01-31,0.712148422053428,"Maize","Dryland","Low N","4",30.7,21.8629565570402,820.31916074916
"2096",2013-01-31,0.735500742840419,"Maize","Dryland","Median N","3",30.7,22.5798728052009,901.092983388717
"2097",2013-01-31,0.970020658697942,"Maize","Irrigated","Median N","3",30.7,29.7796342220268,1048.80361895019
"2098",2013-01-31,0.763390720749197,"Maize","Dryland","High N","3",30.7,23.4360951270003,895.377642416584
"2099",2013-01-31,0.938751746217578,"Maize","Irrigated","Low N","1",30.7,28.8196786088796,1047.83168222065
"2100",2013-01-31,0.679307451731391,"Maize","Dryland","High N","2",30.7,20.8547387681537,809.657113655296
"2101",2013-01-31,0.660638721614027,"Maize","Dryland","High N","1",30.7,20.2816087535506,795.365037716619
"2102",2013-01-31,0.63236154276709,"Maize","Dryland","Median N","1",30.7,19.4134993629497,774.691246586611
"2103",2013-01-31,0.927710785134195,"Maize","Irrigated","Low N","2",30.7,28.4807211036198,1027.852286936
"2104",2013-01-31,0.928380404423034,"Maize","Irrigated","Low N","4",30.7,28.5012784157871,983.306054716041
"2105",2013-01-31,0.805518631271548,"Maize","Dryland","Median N","4",30.7,24.7294219800365,966.904296962395
"2106",2013-01-31,0.955420370981026,"Maize","Irrigated","Median N","2",30.7,29.3314053891175,1035.00887999866
"2107",2013-01-31,0.987784384982244,"Maize","Irrigated","Median N","1",30.7,30.3249806189549,1087.70633998355
"2108",2013-01-31,0.587520144421307,"Maize","Dryland","Low N","2",30.7,18.0368684337341,717.039978548545
"2109",2013-01-31,0.967108933714783,"Maize","Irrigated","High N","2",30.7,29.6902442650438,1077.78165304039
"2110",2013-01-31,0.854796536419616,"Maize","Dryland","High N","4",30.7,26.2422536680822,984.559490318527
"2111",2013-01-31,0.993482043116637,"Maize","Irrigated","High N","3",30.7,30.4998987236808,1107.54161871415
"2112",2013-01-31,0.963558201814482,"Maize","Irrigated","Median N","4",30.7,29.5812367957046,1032.01230622996
"2113",2013-02-01,0.945781399245821,"Maize","Irrigated","High N","1",30.7,29.0354889568467,1027.13754900777
"2114",2013-02-01,0.607906847958688,"Maize","Dryland","Median N","2",30.7,18.6627402323317,822.101820916655
"2115",2013-02-01,0.733923970157378,"Maize","Dryland","Median N","3",30.7,22.5314658838315,923.624449272549
"2116",2013-02-01,0.764749301194796,"Maize","Dryland","High N","3",30.7,23.4778035466802,918.855445963265
"2117",2013-02-01,0.712535448378222,"Maize","Dryland","Low N","4",30.7,21.8748382652114,842.193999014371
"2118",2013-02-01,0.80262747889068,"Maize","Dryland","Low N","3",30.7,24.6406636019439,926.992985999039
"2119",2013-02-01,0.659175702643302,"Maize","Dryland","High N","1",30.7,20.2366940711494,815.601731787769
"2120",2013-02-01,0.631933983555977,"Maize","Dryland","Median N","1",30.7,19.4003732951685,794.091619881779
"2121",2013-02-01,0.942942272019511,"Maize","Irrigated","Low N","1",30.7,28.948327750999,1076.78000997165
"2122",2013-02-01,0.932320316457764,"Maize","Irrigated","Low N","2",30.7,28.6222337152534,1056.47452065126
"2123",2013-02-01,0.856576508781889,"Maize","Dryland","High N","4",30.7,26.296898819604,1010.85638913813
"2124",2013-02-01,0.96042316706421,"Maize","Irrigated","Median N","2",30.7,29.4849912288712,1064.49387122753
"2125",2013-02-01,0.652737947275067,"Maize","Dryland","Low N","1",30.7,20.0390549813446,849.178312657862
"2126",2013-02-01,0.974981882809358,"Maize","Irrigated","Median N","3",30.7,29.9319438022473,1078.73556275244
"2127",2013-02-01,0.968733058528539,"Maize","Irrigated","Median N","4",30.7,29.7401048968261,1061.75241112679
"2128",2013-02-01,0.587470471805516,"Maize","Dryland","Low N","2",30.7,18.0353434844293,735.075322032974
"2129",2013-02-01,0.680724976167179,"Maize","Dryland","High N","2",30.7,20.8982567683324,830.555370423629
"2130",2013-02-01,0.923827377486425,"Maize","Irrigated","Low N","3",30.7,28.3615004888332,1026.49315527585
"2131",2013-02-01,0.934334993964056,"Maize","Irrigated","Low N","4",30.7,28.6840843146965,1011.99013903074
"2132",2013-02-01,0.971417527497747,"Maize","Irrigated","High N","2",30.7,29.8225180941808,1107.60417113457
"2133",2013-02-01,0.805207181615337,"Maize","Dryland","Median N","4",30.7,24.7198604755908,991.624157437986
"2134",2013-02-01,0.980724604936406,"Maize","Irrigated","High N","4",30.7,30.1082453715477,1099.84408011388
"2135",2013-02-01,0.992179403440953,"Maize","Irrigated","Median N","1",30.7,30.4599076856373,1118.16624766919
"2136",2013-02-01,0.997950620135346,"Maize","Irrigated","High N","3",30.7,30.6370840381551,1138.17870275231
"2137",2013-02-02,0.946463376986356,"Maize","Irrigated","Low N","1",29.7,28.1099622964948,1104.88997226815
"2138",2013-02-02,0.764117526686888,"Maize","Dryland","High N","3",29.7,22.6942905426006,941.549736505865
"2139",2013-02-02,0.974741085856425,"Maize","Irrigated","High N","2",29.7,28.9498102499358,1136.55398138451
"2140",2013-02-02,0.938539958722467,"Maize","Irrigated","Low N","4",29.7,27.8746367740573,1039.8647758048
"2141",2013-02-02,0.802399058985155,"Maize","Dryland","Low N","3",29.7,23.8312520518591,950.824238050899
"2142",2013-02-02,1,"Maize","Irrigated","High N","3",29.7,29.7,1167.87870275231
"2143",2013-02-02,0.679900268558379,"Maize","Dryland","High N","2",29.7,20.1930379761839,850.748408399812
"2144",2013-02-02,0.711464029922997,"Maize","Dryland","Low N","4",29.7,21.130481688713,863.324480703085
"2145",2013-02-02,0.605391676229975,"Maize","Dryland","Median N","2",29.7,17.9801327840303,840.081953700685
"2146",2013-02-02,0.587627923812947,"Maize","Dryland","Low N","2",29.7,17.4525493372445,752.527871370219
"2147",2013-02-02,0.803922937254226,"Maize","Dryland","Median N","4",29.7,23.8765112364505,1015.50066867444
"2148",2013-02-02,0.629841088494591,"Maize","Dryland","Median N","1",29.7,18.7062803282894,812.797900210069
"2149",2013-02-02,0.950121427035046,"Maize","Irrigated","High N","1",29.7,28.2186063829409,1055.35615539072
"2150",2013-02-02,0.854775558340982,"Maize","Dryland","High N","4",29.7,25.3868340827272,1036.24322322086
"2151",2013-02-02,0.984318283671151,"Maize","Irrigated","High N","4",29.7,29.2342530250332,1129.07833313892
"2152",2013-02-02,0.935955324531801,"Maize","Irrigated","Low N","2",29.7,27.7978731385945,1084.27239378985
"2153",2013-02-02,0.978892231708193,"Maize","Irrigated","Median N","3",29.7,29.0730992817333,1107.80866203417
"2154",2013-02-02,0.972759993165723,"Maize","Irrigated","Median N","4",29.7,28.890971797022,1090.64338292381
"2155",2013-02-02,0.994589239796183,"Maize","Irrigated","Median N","1",29.7,29.5393004219466,1147.70554809113
"2156",2013-02-02,0.964099757086811,"Maize","Irrigated","Median N","2",29.7,28.6337627854783,1093.12763401301
"2157",2013-02-02,0.656566827878514,"Maize","Dryland","High N","1",29.7,19.5000347879919,835.101766575761
"2158",2013-02-02,0.730786082014125,"Maize","Dryland","Median N","3",29.7,21.7043466358195,945.328795908368
"2159",2013-02-02,0.927301697043187,"Maize","Irrigated","Low N","3",29.7,27.5408604021827,1054.03401567803
"2160",2013-02-02,0.650529398180927,"Maize","Dryland","Low N","1",29.7,19.3207231259735,868.499035783835
"2161",2013-02-03,0.763485752178981,"Maize","Dryland","High N","3",25.4,19.3925381053461,960.942274611211
"2162",2013-02-03,1,"Maize","Irrigated","High N","3",25.4,25.4,1193.27870275231
"2163",2013-02-03,0.987911962405896,"Maize","Irrigated","High N","4",25.4,25.0929638451098,1154.17129698403
"2164",2013-02-03,0.942744923480879,"Maize","Irrigated","Low N","4",25.4,23.9457210564143,1063.81049686121
"2165",2013-02-03,0.80217063907963,"Maize","Dryland","Low N","3",25.4,20.3751342326226,971.199372283521
"2166",2013-02-03,0.587785375820377,"Maize","Dryland","Low N","2",25.4,14.9297485458376,767.457619916057
