"","HarvestDate","Plot","Organ","Block","WaterTreat","NitroTreat","BiomassWeight","NitrogenPerc","NitrogenWeight","Crop"
"1507",2015-12-03,"19","Rachis","4","Irrigated","Median N",609.97,2,12.1994,"Wheat"
"1508",2015-12-03,"20","Rachis","4","Dryland","Median N",877.61,1.99,17.464439,"Wheat"
"1509",2015-12-03,"21","Rachis","4","Dryland","Low N",934.04,1.59,14.851236,"Wheat"
"1510",2015-12-03,"22","Rachis","4","Irrigated","Low N",908.16,1.89,17.164224,"Wheat"
"1511",2015-12-03,"23","Rachis","4","Irrigated","High N",609.99,2.45,14.944755,"Wheat"
"1512",2015-12-03,"24","Rachis","4","Dryland","High N",1476.62,2.13,31.452006,"Wheat"
"1513",2015-12-15,"1","Rachis","1","Dryland","High N",2246.86,2.11,47.408746,"Wheat"
"1514",2015-12-15,"2","Rachis","1","Irrigated","High N",2430.81,2.28,55.422468,"Wheat"
"1515",2015-12-15,"3","Rachis","1","Irrigated","Low N",1671.43,1.59,26.575737,"Wheat"
"1516",2015-12-15,"4","Rachis","1","Irrigated","Median N",2270.36,2.76,62.661936,"Wheat"
"1517",2015-12-15,"5","Rachis","1","Dryland","Low N",1093.81,3.46,37.845826,"Wheat"
"1518",2015-12-15,"6","Rachis","1","Dryland","Median N",2098.33,1.41,29.586453,"Wheat"
"1519",2015-12-15,"7","Rachis","2","Irrigated","Median N",1735.14,1.8,31.23252,"Wheat"
"1520",2015-12-15,"8","Rachis","2","Dryland","Low N",992,1.95,19.344,"Wheat"
"1521",2015-12-15,"9","Rachis","2","Dryland","High N",2616.22,2.41,63.050902,"Wheat"
"1522",2015-12-15,"10","Rachis","2","Irrigated","High N",2575.24,2.19,56.397756,"Wheat"
"1523",2015-12-15,"11","Rachis","2","Irrigated","Low N",1109.65,1.77,19.640805,"Wheat"
"1524",2015-12-15,"12","Rachis","2","Dryland","Median N",1883.19,2.12,39.923628,"Wheat"
"1525",2015-12-15,"13","Rachis","3","Dryland","High N",2606.2,2.28,59.42136,"Wheat"
"1526",2015-12-15,"14","Rachis","3","Irrigated","Median N",1626.25,1.87,30.410875,"Wheat"
"1527",2015-12-15,"15","Rachis","3","Irrigated","Low N",1752.46,1.79,31.369034,"Wheat"
"1528",2015-12-15,"16","Rachis","3","Dryland","Low N",2207.6,1.83,40.39908,"Wheat"
"1529",2015-12-15,"17","Rachis","3","Irrigated","High N",2316.31,2.12,49.105772,"Wheat"
"1530",2015-12-15,"18","Rachis","3","Dryland","Median N",1673.71,2.02,33.808942,"Wheat"
"1531",2015-12-15,"19","Rachis","4","Irrigated","Median N",1781.19,1.59,28.320921,"Wheat"
"1532",2015-12-15,"20","Rachis","4","Dryland","Median N",1599.25,2.02,32.30485,"Wheat"
"1533",2015-12-15,"21","Rachis","4","Dryland","Low N",1604.39,1.78,28.558142,"Wheat"
"1534",2015-12-15,"22","Rachis","4","Irrigated","Low N",1603.31,1.8,28.85958,"Wheat"
"1535",2015-12-15,"23","Rachis","4","Irrigated","High N",2164.24,2.14,46.314736,"Wheat"
"1536",2015-12-15,"24","Rachis","4","Dryland","High N",2390.64,2.37,56.658168,"Wheat"
"1537",2016-01-06,"1","Rachis","1","Dryland","High N",1241.44,1.02,12.662688,"Wheat"
"1538",2016-01-06,"2","Rachis","1","Irrigated","High N",2118.09,1.29,27.323361,"Wheat"
"1539",2016-01-06,"3","Rachis","1","Irrigated","Low N",1262.59,0.79,9.974461,"Wheat"
"1540",2016-01-06,"4","Rachis","1","Irrigated","Median N",1524.63,1.12,17.075856,"Wheat"
"1541",2016-01-06,"5","Rachis","1","Dryland","Low N",541.08,0.77,4.166316,"Wheat"
"1542",2016-01-06,"6","Rachis","1","Dryland","Median N",1191.38,0.8,9.53104,"Wheat"
"1543",2016-01-06,"7","Rachis","2","Irrigated","Median N",1607.38,1.07,17.198966,"Wheat"
"1544",2016-01-06,"8","Rachis","2","Dryland","Low N",494.14,0.71,3.508394,"Wheat"
"1545",2016-01-06,"9","Rachis","2","Dryland","High N",1293.94,0.91,11.774854,"Wheat"
"1546",2016-01-06,"10","Rachis","2","Irrigated","High N",2065.12,1.34,27.672608,"Wheat"
"1547",2016-01-06,"11","Rachis","2","Irrigated","Low N",679.46,0.73,4.960058,"Wheat"
"1548",2016-01-06,"12","Rachis","2","Dryland","Median N",1108.65,0.76,8.42574,"Wheat"
"1549",2016-01-06,"13","Rachis","3","Dryland","High N",1408.62,0.92,12.959304,"Wheat"
"1550",2016-01-06,"14","Rachis","3","Irrigated","Median N",1427.07,0.84,11.987388,"Wheat"
"1551",2016-01-06,"15","Rachis","3","Irrigated","Low N",1251.52,0.85,10.63792,"Wheat"
"1552",2016-01-06,"16","Rachis","3","Dryland","Low N",1003.76,0.8,8.03008,"Wheat"
"1553",2016-01-06,"17","Rachis","3","Irrigated","High N",2403.77,1.23,29.566371,"Wheat"
"1554",2016-01-06,"18","Rachis","3","Dryland","Median N",978.28,0.88,8.608864,"Wheat"
"1555",2016-01-06,"19","Rachis","4","Irrigated","Median N",1867.16,1.05,19.60518,"Wheat"
"1556",2016-01-06,"20","Rachis","4","Dryland","Median N",801.5,0.72,5.7708,"Wheat"
"1557",2016-01-06,"21","Rachis","4","Dryland","Low N",817.66,0.79,6.459514,"Wheat"
"1558",2016-01-06,"22","Rachis","4","Irrigated","Low N",1198.66,1.06,12.705796,"Wheat"
"1559",2016-01-06,"23","Rachis","4","Irrigated","High N",2382.41,1.3,30.97133,"Wheat"
"1560",2016-01-06,"24","Rachis","4","Dryland","High N",1565.87,1.04,16.285048,"Wheat"
"1561",2016-02-01,"1","Straw","1","Dryland","High N",4212.86,0.58,24.434588,"Wheat"
"1562",2016-02-13,"2","Straw","1","Irrigated","High N",6318.46,0.54,34.119684,"Wheat"
"1563",2016-02-13,"3","Straw","1","Irrigated","Low N",2257.85,0.47,10.611895,"Wheat"
"1564",2016-02-13,"4","Straw","1","Irrigated","Median N",4204.78,0.41,17.239598,"Wheat"
"1565",2016-01-25,"5","Straw","1","Dryland","Low N",1604.55,0.3,4.81365,"Wheat"
"1566",2016-02-01,"6","Straw","1","Dryland","Median N",2331.49,0.39,9.092811,"Wheat"
"1567",2016-02-13,"7","Straw","2","Irrigated","Median N",3803.93,0.41,15.596113,"Wheat"
"1568",2016-01-25,"8","Straw","2","Dryland","Low N",1208.22,0.36,4.349592,"Wheat"
"1569",2016-02-01,"9","Straw","2","Dryland","High N",3651.23,0.63,23.002749,"Wheat"
"1570",2016-02-13,"10","Straw","2","Irrigated","High N",6574.34,0.51,33.529134,"Wheat"
"1571",2016-02-13,"11","Straw","2","Irrigated","Low N",1769.31,0.5,8.84655,"Wheat"
"1572",2016-02-01,"12","Straw","2","Dryland","Median N",2832.56,0.38,10.763728,"Wheat"
"1573",2016-02-01,"13","Straw","3","Dryland","High N",4023.03,0.62,24.942786,"Wheat"
"1574",2016-02-13,"14","Straw","3","Irrigated","Median N",4145.73,0.4,16.58292,"Wheat"
"1575",2016-02-13,"15","Straw","3","Irrigated","Low N",3015.22,0.48,14.473056,"Wheat"
"1576",2016-01-25,"16","Straw","3","Dryland","Low N",2128.25,0.36,7.6617,"Wheat"
"1577",2016-02-13,"17","Straw","3","Irrigated","High N",6500.31,0.52,33.801612,"Wheat"
"1578",2016-02-01,"18","Straw","3","Dryland","Median N",2620.25,0.38,9.95695,"Wheat"
"1579",2016-02-13,"19","Straw","4","Irrigated","Median N",3613.63,0.35,12.647705,"Wheat"
"1580",2016-02-01,"20","Straw","4","Dryland","Median N",2550.39,0.44,11.221716,"Wheat"
"1581",2016-01-25,"21","Straw","4","Dryland","Low N",1598.12,0.43,6.871916,"Wheat"
"1582",2016-02-13,"22","Straw","4","Irrigated","Low N",2403.03,0.44,10.573332,"Wheat"
"1583",2016-02-13,"23","Straw","4","Irrigated","High N",6537.63,0.51,33.341913,"Wheat"
"1584",2016-02-01,"24","Straw","4","Dryland","High N",4823.3,0.54,26.04582,"Wheat"
